Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16-10-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.573569963,1.327993179,3.956241167,5.038282449,2.788976828,2.049311178,2.310965101,3.984737995,2.052445651,6.056974918,3.484322535,4.301950164,6.508577058,-2.463394363,-1.480255903,2.909301931,2.442910584,4.202218791,3.741692933,-2.028011334,-0.771112365,2.010343667,4.221865558,2.276316138,4.195575915,3.140524547,5.300720111,5.758249729,2.568747675,0.739318852,-1.087898633,0.371025908,2.52634697,3.894958521,2.455304143,2.535186684,4.293155621,3.341279046,3.213857658,3.453460554,2.840696245,2.499726971,3.339456189,2.347792052,3.148724236,2.548078385,2.545500795,-0.345861044,-4.246605,1.711206445,1.644770017,1.447060443,2.046355153,2.947560564,2.349121443,1.789236055,1.822927774,1.397607592
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.535631294,6.249999544,4.456334814,4.778149725,12.05211625,2.470936125,2.836873807,6.482761546,8.80829341,7.380945301,6.097564234,6.896550161,7.429127692,7.370346072,4.576266275,5.267423656,2.001538541,4.301886844,5.426922971,4.94165542,-8.175275893,1.282042848,5.555558079,-7.195201896,-14.7882259,-21.10000065,-44.89999981,-29.30000143,-10.39999376,2.599995903,11.20000261,10.51904074,3.104903235,2.869256695,1.838341768,4.805452017,5.473837499,11.05872319,5.794496419,9.58957388,9.419770997,12.57895276,2.418572208,-3.650513994,6.249487789,7.221608905,6.35079784,3.386770836,4.623613264,2.880526546,2.846603299,4.832686291,4.71737338
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.429674012,4.109158606,4.405974201,2.209327505,1.36899887,-4.258290372,3.075364052,0.368860329,6.006174964,9.723472587,5.216124557,-2.4876554,2.884584195,6.852516832,-12.43162902,-3.530182806,2.274107244,8.475935599,-2.514941418,0.471695943,-3.503066947,-6.92365041,-4.563737506,8.647569458,5.091617273,5.199160679,4.794898878,5.628168765,5.0858727,3.328817883,5.281826358,3.879419072,4.850000569,3.299999809,4.112418929,4.60246109,4.196357458,4.700390844,4.399996886,3.70000004,4.000000099,4.499999578,5.200000074,5.599999989,5.900003916,6.399912502,4.346819164,9.149798975,4.844486998,7.899711889,14.04712363,9.292789405,7.312525007,2.89743883,2.1782068,3.447792974,8.143446497,6.263480772
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299938845,6.308116697,4.003476013,4.324062754,2.613423005,3.270947301,5.044144542,3.970099106,4.607673202,4.461575085,5.181603459,3.644121242,3.812004035,2.503060561,3.658346471,5.164609466,1.24860126,2.340117313,2.997272562,1.180140446,6.827474427,4.136616153,-1.117638595,4.820715414,5.612104279,5.916911732,3.934784025,3.707451613,3.81494989,10.82880684,13.36010547,8.659393206
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,0,9.576143464,2.435522882,6.153846574,-0.065877033,0.24170478,9.250329251,5.878793617,12.39342908,7.351225734,3.439576058,6.316446315,-1.328183166,6.270079608,3.32189401,-0.764582639,10.88322777,3.535257305,-0.812264661,4.091070738,2.454332596,4.476826924,5.895721872,3.558879369,3.107039469,3.37868862,3.012101146,0.154346452,0.88184792,2.223545663,4.899999013,3.499998699,6.399999239,5.500000033,5.800000478,-3.250000312,6.869999531,7.049999981,-0.941675935,1.124099834,3.631025563,5.734641951,6.449695913,6.526297338,-4.295121768,5.599761323,4.788921891,-0.940235529,5.868247526,0.405596589,4.557731909,6.59999512
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,-3.910967458,6.374860894,1.10989279,4.559241048,7.84558432,4.943455305,-7.170069971,13.12604338,1.994144363,-15.9526515,18.16752815,4.200082135,-3.398287429,9.109222986,4.166492897,-0.793847626,2.900000007,4.599999988,6.100000021,6.099999986,5.100000023,1.099999971,2.1,3.20000002,4.400000008,11.6,6.5,-28.09997973,1.025537409,5.426987367,2.188906815,-0.985177525,0.568510176,2.76140199,4.266098931,2.309357998,3.262955456,3.203567307,3.368974958,4.6109709,8.084779734,-1.712683012,3.255904265,0.964560751,6.134082941,6.262805638,5.919176626,3.799999998
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.769420503,2.201675946,5.004387196,1.011381671,12.90517887,-2.330556357,4.436737362,2.655262182,-1.229178079,-1.758564084,-1.022238878,34.74532003,11.03321304,16.66883554,17.48626373,66.57999722,149.9729635,23.77448233,25.66401544,18.21377996,63.37987543,19.46283404,13.95525032,37.99872686,16.74870061,7.704917607,15.28211392,17.79910913,1.343356288,-8.924175889,6.52392363,8.312871844,-4.133198501,0.415066302,-9.110041149,-8.816417232,-4.685683868,-2.949730189
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.1495374,1.533518906,10.13605526,8.258340252,9.39266085,6.098846533,5.481437166,6.664109252,9.899730172,7.951269095,7.841176999,10.16015113,8.092378652,-6.438240588,6.366808717,6.851897986,2.941001647,7.246863393,3.282080212,0.677131056,-1.55372125,-1.132647498,-1.078622381,2.010580399,2.509556558,0.517660103,-2.258863527,4.28786171,3.799999997,0,3.099999982,0.700000012,-1.600000003,2.000000007,2.099719767,2.862128846,4.484199148,3.894904772,3.072596664,3.919770772,4.131612076,3.922871842,5.794531264,5.060992565,0.599142055,5.65243372,3.273746857,-0.335172557,-4.300733667,-5.479037108,-9.132494153,-7.300493935,-3.241425025,0.739777123,-0.437833918,-0.190952277,1.505099308,1.934370821
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,5.341402126,5.60208353,-0.534784049,1.534187499,4.124261647,3.632574876,3.56846524,5.979708166,7.194273812,9.097425042,2.966791702,3.767730787,4.012611902,1.385545812,-0.851148756,-1.958815581,1.693556044,2.12947515,4.438234716,5.015494609,11.75350299,6.898362434,4.887952137,-2.023900041,3.43732353,9.463973431,-0.647450316,13.27306387,-3.992680103,6.123450947,0.947542625,-6.613281348,-0.511262754,0.764976824,-1.155143735,2.351418773,7.344076522,6.443143733,3.735614132,5.05921616,4.826983935
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.06085135,6.177273562,6.806008991,5.706253994,0.646240141,5.959208507,8.822315281,6.016717205,4.860597459,8.676006268,0.665279563,-4.41966084,3.457216668,-5.179615486,3.656387978,7.097322746,5.515872099,5.603610711,6.659545024,-11.71953298,-0.113464597,-5.111700032,-5.027932629,5.924369801,3.728677489,1.529637361,1.468926381,7.757981745,1.377884445,7.101596882,1.269035079,-0.971177311,4.430045721,6.906582837,4.987491771,5.555694901,2.352437981,6.166132702,0.865952329,1.735825059,-0.496519392,1.39419336,-1.298280693,4.706469791,-2.529498324,5.955617683,0.987493074,
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.298518348,3.536501264,9.541043929,4.632992432,4.361769315,5.512103989,4.112175617,8.766035054,4.736909015,5.707883599,5.58375455,7.333051621,6.782834332,6.375029904,1.949990826,7.387265623,7.809220685,4.996689821,4.713456087,3.759978164,0.646858611,-3.530089009,-2.572091444,0.496697749,-0.609338954,0.143049598,3.543983305,3.89238706,3.942589519,3.10256318,3.658248747,4.838338808,3.927131992,4.033741477,4.948547507,2.957779899,4.364089932,4.993527823,3.847062161,3.608868745,2.332576319,3.866624362,2.530789948,3.152081835,3.260111043,5.379776769,6.304056515,3.28107984,0.526042983,2.869487756,4.16204894,2.969857401,3.697585601,4.174169137,4.140044358,3.092482558,2.760338484,3.145000458
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.920598389,6.431014823,3.535461753,-3.828642384,0.81773187,1.728922092,0.314729333,2.091612633,0.12292563,2.025782689,1.825110309,1.733307071,0.561471442,0.250288795,0.192049165,
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.689524309,1.104925811,-12.27865726,11.36028238,10.54101876,5.233273894,4.31362183,1.024827553,6.994386657,4.255456893,3.112850845,-3.317670936,1.244719353,7.70283995,8.483021513,1.536913278,-2.63867966,-1.806188772,-1.835696261,1.733889727,1.49616592,-13.19013449,-6.792386689,-5.028737864,2.399667458,-0.900602236,0.899396595,-3.693533101,-4.916666667,-3.067484663,6.057866184,7.757885763,8.175105485,8.532423208,5.031446541,7.955517536,6.18066561,-1.679104478,2.960151803,-1.363803907,2.279521674,1.132626964,-0.632225434,1.563352118,-1.95095758,5.129609346,7.019640482,1.976647054,3.552158264,4.138443121,5.196298129,5.276306143,5.000564991,3.846923912,3.162407787,3.316131655,2.080177394,3.442654063
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.809381617,5.903195212,5.305212545,6.47892033,5.555848917,6.088315294,4.553027985,6.089772818,5.791627448,2.794506574,3.959167179,5.59838905,6.332889215,1.211316894,-0.093320066,4.9719895,3.873850897,4.112981302,4.136058899,1.49500171,1.981325045,-0.065787514,2.703674009,4.548510165,3.585097453,3.232906995,3.496635415,4.818467799,3.892809635,3.141119537,1.512131697,2.068382687,1.20701801,3.197335252,2.874370612,2.964616818,3.375654395,2.727653985,3.297684141,4.045618416,1.498294231,1.540555701,2.12850677,3.292283052,2.80458777,3.069460376,2.652781013,0.389590456,-3.327803826,2.935180718,1.831144711,1.290034892,1.436031074,2.035733492,2.323516927,1.693928311,2.263034849,2.201458359
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,14.29135652,15.76331109,8.627829189,14.64215503,1.794725229,1.603680737,3.397414946,11.34362499,9.206675304,7.292794177,10.61173423,12.27965366,2.41527558,0.492167233,16.16438734,11.72576874,8.26072524,11.55659452,10.10829293,9.260797674,2.949755999,5.977073121,9.973766032,0.757076072,11.05613031,13.39853221,8.5115757,2.276921239,3.830598273,5.702007522,6.235025226,6.201125352,6.036029583,2.373741784,4.258450792,5.099679519,-5.882620788,2.506628837,7.663485949,0.560836475,1.656602787,3.056281985,8.700084631,7.388178026,7.032586304,6.464794376,2.127898968,-2.459131804,6.767685414,4.814677242,1.700277398,3.101516224,2.762394452,2.387808053,2.176392352,3.838406307,3.02140153
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.855659321,5.764846041,3.580436708,5.416645571,9.037156489,5.373842271,5.977542858,6.598183245,0.655438847,3.62672094,3.995003607,5.762304882,7.869852503,-1.227641731,2.130681763,10.50069306,10.38388909,5.966211808,5.609926691,0.599354052,-1.222035023,-2.074660896,0.905693885,6.32729576,5.626234849,5.330774418,6.63835598,1.746033806,2.72784893,2.791748949,-3.319308423,6.073687877,6.495718208,0.211903499,6.189304558,1.870776294,4.598083062,3.590233034,-0.735651085,7.291288159,2.723193273,3.754337861,4.547038052,6.232302961,6.050599222,6.567243552,6.188327167,4.23160011,-2.43162788,3.731140344,3.835690662,4.128687749,2.791559757,3.058080562,3.840079971,3.892972197,4.788026945,3.745584746
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.042796356,7.05375857,3.018602958,3.237563309,4.053743714,2.490917763,1.860454249,4.302457398,4.530997233,4.520617108,4.237603995,1.718623359,3.055048081,5.706416124,2.236783342,4.131296002,3.75851551,2.294398043,0.371287932,0.069272225,3.632458524,1.134827233,0.690155483,1.334053349,1.694811844,3.151432725,3.260401058,1.053191214,2.156460374,-0.526104651,0.716155308,-0.654848709,0.581569812,0.060011044,4.966872816,5.293928823,4.232313071,3.536537788,3.049052924,2.735844942,4.28746498,3.520162564,4.501949293,5.545437892,6.079802595,6.164260238,6.546962507,6.055523633,4.270000385,5.864022377,4.522935953,5.715865145,5.773227593,5.568530683,4.921544707,4.634620259,5.168973749,4.103315802
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.873698251,6.64547415,1.86188088,-0.935499973,3.772605557,3.452407168,5.253363504,5.581186828,3.914556742,4.109564989,4.86781746,5.283652489,2.036460603,-7.291430906,-1.472916296,-0.340190378,-2.300642858,-0.491748791,-0.087513347,2.400591879,3.536129557,2.921363374,2.629826089
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-2.93198029,7.887575894,-1.892792551,-1.64735737,2.161797861,-0.5757868,-2.117686202,3.181617322,3.811943286,0.651153708,6.480380499,0.977107761,4.75532209,5.779889153,1.122754491,8.438835431,3.708146436,6.208863537,7.560421401,7.37468792,-2.852709712,-3.563745223,0.908181461,0.300917035,0.603631295,-0.497504789,-0.7936487,0.200426838,-2.913424397,1.038122801,1.880544734,-5.309932918,-5.426295999,-11.9506293,9.897707497,4.140773327,2.704713913,2.18184035,2.710248002,0.870059257,-1.044374472,-0.251464388,0.363800265,-3.52288825,1.805011319,2.249221435,3.343278665,0.843944574,3.083247861,-5.497792435,5.523738146,2.885095378,4.234053206,2.810148238,1.211218752,1.452706658,1.173279505,1.483883035
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.064180345,-0.576108517,2.947154557,1.489525475,0.014154782,3.340163587,4.235847737,3.186896354,4.209179931,3.840510445,4.528205916,3.848619662,5.004918024,4.388215174,3.851172967,0.422396462,0.851321308,-6.600993646,0.65529337,1.657657422,-1.631403337,2.093642164,4.224653755,3.536425476,2.28079775,4.137063937,4.940418685
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.527509198,3.698775114,4.708472013,7.823291323,5.557154912,4.981263518,4.565973897,6.861264068,7.397847385,7.465518162,6.340907395,6.778103952,7.51633514,5.824545938,4.309743735,6.74090623,4.210481211,3.174829832,4.18285536,4.052292383,1.940069191,2.628454198,1.178905856,4.499967275,4.319444364,4.257646864,4.780910319,3.718979132,2.861032858,2.022248624,0.99424953,0.897155197,2.987748778,2.629787806,3.724862456,4.884102346,5.038219703,2.022252222,3.15684871,5.629640466,3.272664012,4.114025231,5.332630306,7.698500883,6.895195897,7.93121915,8.486029836,5.550999485,2.023362149,7.312170188,5.998366813,5.030347305,4.966815448,4.274226265,3.838403078,4.267917608,4.861390507,4.62090397
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.364239498,3.912259248,4.764932092,7.466367473,5.452340164,4.496339524,3.671001976,6.535899149,7.621882799,7.872464264,6.386275998,6.236977225,7.201244094,6.00858964,3.779168716,6.656981838,4.232375712,2.916299134,4.144238817,3.975127569,1.642882063,2.365482627,0.951659309,4.259622183,4.302395073,4.157602333,4.675175315,3.768602184,2.846097023,2.161276253,1.028226907,0.960939286,2.819141211,2.491919918,3.696920281,4.876685707,4.918110185,2.099388768,3.141159282,5.514869564,3.351657771,4.230412044,5.316803977,7.641314083,6.870326487,7.825352651,8.356831485,5.537172088,2.228295445,7.241100031,5.903518209,5.007227612,5.030355556,4.365546503,3.859920561,4.187660167,4.819510122,4.599136275
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.126524582,5.559709943,5.19295177,4.773016137,4.638380333,0.656476018,-3.786582454,3.614652602,9.709249218,11.5841504,6.784234573,1.510096238,4.306003162,7.751739622,-1.156235388,5.832312476,4.449495737,0.363659506,3.752273135,3.189170207,-1.433553888,-0.376289683,-1.46380651,1.636412181,4.110852291,3.047087656,3.505094535,4.325892369,2.682544194,4.054049662,1.502321202,1.846478725,0.50461804,0.568628018,3.299006397,4.770881638,3.202803733,3.220919424,2.915691112,3.854495777,4.504737162,5.909038978,5.094344889,6.835658645,6.517133199,6.316509001,6.487488307,5.333351295,5.220967572,6.234791324,4.546901677,4.671427677,5.956402797,5.68403711,4.161145239,3.067612139,4.22581063,4.295081142
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.278593783,4.293266554,7.879413987,5.113182159,5.553719094,-0.716125772,-8.798632183,1.964829162,16.58876529,18.68963092,11.00133792,4.012237953,5.658748711,8.91691305,-2.319939829,6.487433545,5.253461114,-0.972287991,6.045539756,5.348452214,-4.865740456,-1.308625517,-3.444986068,1.579634636,6.069885366,2.682103338,3.574225783,6.134420242,2.902823185,6.605349743,1.688818022,3.073164797,-0.440024608,0.735897957,1.88366442,4.490920019,2.09477334,2.577809474,1.907709269,3.735388262,3.987354151,7.80439999,4.940488251,7.709454685,6.386212681,5.949963953,5.887527856,4.378667425,5.689939021,6.275417131,4.999397446,4.54767959,5.83120443,5.7831753,3.873094127,1.532523269,2.717393058,3.528048478
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.740645823,1.841977702,-2.237029986,3.52969815,1.081589466,2.791346825,1.380402806,10.91517857,6.822298249,7.554634514,7.023997197,7.037643208,8.103975535,7.634672906,4.977300867,6.886564974,8.761325601,6.767069858,7.324309486,9.880077522,7.927156824,2.24644534,4.192967368,6.975527809,2.462143564,5.875045104,4.925927365,5.780498488,7.456586925,7.242131639,6.911982836,6.497506517,6.49640812,7.539971096,8.220007399,7.818187077,4.699878854,-13.12672549,0.791126082,4.920067747,3.643466447,4.499475391,4.780369122,5.030873945,5.692571304,5.500951785,6.345022227,6.0137036,4.628871183,6.223854181,6.169784208,6.030050653,5.557263689,5.006668426,4.8763223,5.033069183,5.067406366,5.171270328
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.977499774,6.804500082,2.614507117,4.429776191,3.70872582,2.075345773,1.245264969,5.082463231,3.770286489,4.692395073,2.162980147,-1.469052586,2.60577114,6.243687598,0.387812024,4.986518796,3.396697762,2.151340082,0.777404742,0.246390852,3.404579468,0.790272048,0.908203159,1.701457729,1.886293887,3.465644987,3.428839235,2.187315607,2.424438622,1.050674797,1.281199366,0.386192461,1.654280598,0.372823276,4.961786482,5.093372361,4.471838817,3.940718782,4.029079378,3.983375732,5.057390338,3.905712216,5.260049227,5.897433168,6.66011253,6.715787763,7.136337271,6.353793921,4.740310367,6.192775698,4.078561719,4.801059262,6.087236526,5.580686595,4.462011394,4.661955972,5.758166128,5.051882467
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,0.418923061,19.10553834,9.896346726,11.82935653,6.845213163,4.186976816,1.604991906,0.787291501,2.568272874,4.003666099,4.280901128,7.715996335,8.58153268,13.50925612,13.69321825,5.338362239,5.376165491,5.86897568,6.32777705,5.19999763,5.900004534,7.699999759,7.457066333,4.7,2.1,3.4,2,3.2,4.5,5,-0.9,7.4,,
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.722742533,2.931127737,5.994353261,7.452950122,-2.63577011,-0.05532877,7.82596303,3.387929176,6.539700296,5.157229736,1.642930384,-0.553301312,3.295521135,1.18533626,9.149912015,1.663103637,7.254764586,5.712532089,-5.238182703,6.735821528,6.006203624,3.47573324,7.288892901,3.820737856,5.254299223,4.77656417,3.965355634,9.62778292,5.947343328,5.533454563,1.056831433,5.482396022,4.75077622,6.658924067,7.57449184,7.549522249,4.049820849,6.184415821,8.845755561,3.840991157,4.823966264,3.803975321,7.860381475,7.922943419,7.923428667,8.0607289,7.660824158,3.086699374,7.861882372,8.497586876,5.241314225,5.456387552,6.386106401,7.410227605,7.996253786,8.169526505,7.167888861,6.982333556
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,3.469887679,6.48980852,4.721428085,4.260229437,5.656645804,1.394807815,8.21130021,7.186728749,3.073036186,3.079329345,3.325215667,2.283468409,-0.244301058,4.354372531,3.085614986,-0.42833066,4.663091262,5.217414167,5.813919531,8.466527979,1.929639483,3.343274184,2.692609247,5.755826945,9.634422351,7.414229484,10.90372987,8.691343899,10.50355958,9.445750624,5.278431246,5.919816119,3.019969024,6.721353364,5.700089208,5.070901001,5.324267293,-4.480383359,-5.079212701,1.809979769,0.343440833,0.225714814,1.351633988,8.556687984,25.16253309,3.677815794,8.145296135,8.169870971
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.47760109,8.590432965,7.274456069,9.193938555,17.2176732,11.23994792,11.6328634,14.80807671,16.33385741,11.12258869,14.42019196,14.41534727,8.563301361,6.496854147,-2.419332157,17.23363078,-4.064888729,-14.05217049,-10.51398398,-27.5264732,-5.176038395,27.21041251,8.562524882,-8.78519283,2.152212996,-10.20623898,0.648517189,-5.396211137,6.020874308,13.83378001,12.38338222,2.834727725,1.039997884,-1.51158775,2.282661073,5.173283486,0.482046871,2.177823133,0.855458607,5.8580666,0.778638733,7.26555113,8.734584435,4.374509277,3.189804087,4.999795262,8.155773524,0.250856553,1.007385458,5.797938302,2.645717918,-7.44455703,-0.194073471,4.60341888,-1.32064512,13.39624446,3.755187367,
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,3.244189014,4.544357261,5.374554642,3.735298034,4.418759911,16.11336691,12.49066287,17.17510281,1.899962545,17.05696307,20.86925531,24.75372713,-0.728728068,3.433977981,-13.07331279,-1.485242075,1.453896659,4.647590944,9.305281575,-0.019037034,-3.118535547,57.81782903,-64.04710658,32.59220783,30.28983174,3.854531293,2.120021635,11.02078741,21.23793536,34.85709471,17.58226641,1.406474735,2.30531667,-6.900180689,-33.10083738,54.15777429,4.400617409,10.15819912,1.377598148,8.228107104,3.379299094,6.402564845,7.5464712,13.93643017,7.6,0.7,2.477664617,13.57221884,-1.671287156,0.632455398
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.084661946,8.313712744,10.28338287,9.916544014,7.371729299,8.735933476,-1.267261863,-5.474906346,2.374588027,12.75329707,13.06083766,6.17733445,6.806009714,5.706292148,0.646155064,5.959367522,8.822277247,6.016714603,4.860582381,5.747920709,4.265007105,2.154566239,-2.151161708,4.129118238,3.292841383,6.270541961,8.545939752,-0.089726039,0.258439862,1.169370333,-0.223525515,-3.373894138,1.313449457,3.608857941,0.116583705,4.573163752,3.588939009,7.095560102,4.043051935,4.891593506,3.898810739,0.681172793,2.268137266,8.042205302,6.330004316,5.248820113,9.365323113,1.991980807,-6.77721505,-3.435878079,1.881619484,1.296436095,4.1338511,2.080287199,4.467860508,7.351475302,4.603781379,4.611476029
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.20388562,10.15611716,10.69571298,7.937191975,9.093965599,-0.079644772,2.995020166,16.24195681,13.56570351,3.044058659,10.95107099,12.1465546,5.587463837,6.4761613,3.242819557,0.32250317,1.035299204,5.555087166,6.207815736,1.670441688,5.339926948,2.082499975,3.359101519,0.9332137,4.036940317,4.190144602,7.139711343,2.910016224,0.574746841,7.315199166,7.726115137,7.759266122,4.116756405,7.42784524,6.602924855,5.226718525,3.93206898,3.66479465,3.184446298,7.719428854,0.05946266,0.012565259,0.936000268,4.244082573,3.947908904,5.602692325,5.766048662,2.875709421,1.164349499,5.507560152,4.968207043,2.116193517,4.144575228,3.897895909,2.567352135,4.007888724,3.44461203,3.30883147
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.207245914,6.203650458,5.609727978,2.797702279,3.26802372,5.984794225,7.178612466,6.544554655,6.098059996,5.268692965,1.818107992,3.690485743,7.125862305,5.500141136,-2.090162924,7.125385155,2.560500797,3.240139803,5.959159446,3.43001638,0.844227627,0.413585665,1.169203492,3.225852384,2.798085727,2.859971888,3.191960614,4.194377273,3.388383509,1.985774903,1.538447552,0.83427547,-0.852805758,2.151023645,2.886836739,1.286369404,1.83536199,1.616076034,1.55985028,3.710106587,1.772188761,0.24854744,0.151318188,1.581938861,0.949666258,2.006586655,1.473868547,-1.050402835,-5.48205504,1.686523403,0.576623022,-2.819013779,-1.728160802,0.113673238,0.923992488,1.118900618,1.68418261,0.858260216
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,1.808638519,5.744132216,5.574673871,12.06440904,2.458073452,18.00855529,-5.485509091,-4.22926131,-0.256092257,-6.694245095,-2.597548698,-0.053700315,-1.060041317,-5.714159246,2.639447994,2.069231624,1.909078402,-1.5423458,-2.943635575,1.882588185,7.850354827,3.974302015,7.173304346,4.200535115,4.838238753,1.955542502,9.417102567,1.383389803,2.349957041,-0.113731206,-1.140459872,-2.334553543,1.047673871,0.878703548,1.344929564,1.997290944,3.666317593,1.3237251,0.893797936,2.89912535,1.431954037,-0.811736703,-4.336650187,-1.457848415,1.725764011,-0.614918541,0.50381745,0.688117553,0.90484599,1.380658383,0.978556223,1.856268892
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,24.30957216,6.509946267,21.00411821,9.120068139,19.01174969,4.707515069,7.385024588,1.990395284,8.640643951,3.456390535,7.014158032,2.895607697,-1.852106645,-13.45211468,0.97375649,1.823896404,18.66483555,4.630914985,4.986439995,6.186342349,2.087347509,3.307893007,2.993938324,3.409474478,4.245247419,5.268616571,5.784480682,4.161050302,8.567297894,8.146583289,8.093331161,8.175719022,7.23240848,5.47658105,2.311392474,2.586784331,2.651170555,2.828766804,3.096330275,2.39169597,2.003733642,2.115732889,1.940292205
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.04353641,8.908972996,8.473642383,11.6767082,5.819707873,10.63856156,11.08214232,12.88246814,12.47789451,0.399050645,4.698992042,8.413547255,8.032599975,-1.225239828,3.091575916,3.974984091,4.39033795,5.271941503,5.484041832,2.817591208,4.209336465,3.312456737,3.523044985,4.501994816,5.233380947,3.326525616,4.73066586,6.78502011,4.858037686,4.892713066,3.417496762,0.848069581,-0.517919847,0.993066363,2.742140322,3.099999291,1.076045234,-1.128409829,-0.251954272,2.779632825,0.406335903,0.117992777,1.528220148,2.204687882,1.662670405,1.420006556,1.654183881,-1.0935406,-5.416412797,4.191739259,-0.11542134,1.495089586,2.000267841,0.374719476,1.222921041,0.609093181,1.928757251,0.787965413
